,year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypcm,linecm,detailcm
59994,2009,32,5078,1312009,1845,A,O,P,1.0,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,32,32,Y,N, , ,M,B,3161987,21,6,0,200,BK,BR,M, ,L, , ,STREET,50,WEST 130 STREET,LENOX AVENUE,5 AVENUE, ,MANHATTAN, , ,32,A,2,55,1000426,0234480,CM,1,20
59859,2009,34,404,1312009,1715,A,I,P,3.0,C.P.M.,8,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,34,34,N,N, , ,M,Z,1051976,33,6,1,209,BK,BR,M, ,L, , ,BUILDING,195,NAGLE AVENUE,WEST 204 STREET,DYCKMAN STREET, ,MANHATTAN, , ,34,C,8,50,1005365,0253318,CM,1,27
189491,2009,75,11926,4092009,1558,A,O,P,1.0,MIISD,5,O,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,75,75,Y,N, , ,M,A,6031988,40,5,8,180,BK,BR,M, ,L, , ,SIDEWALK,721,VAN SICLEN AVENUE,LINDEN BOULEVARD,HEGEMAN AVENUE, ,BROOKLYN, , ,75,J, , ,1015698,0180413,CM,1,31
411281,2009,120,14369,9022009,2300,A,O,P,1.0,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,177,177,N,N, , ,M,B,4131974,34,5,8,190,BR,BR,M, ,L, , ,STREET, , ,ROXBURY STREET,GRANDVIEW AVENUE, ,STATEN ISLAND, , ,120,T, , ,0938400,0170096,CM,1,46
496223,2009,13,3799,10272009,1500,1,I,T,4.0,CPW,4,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,863,863,Y,N, , ,M,P,11191985,23,5,9,195,BR,BR,H, ,L, , ,STAIRWAY/SIDEWALK, , ,UNION SQUARE EAST,EAST 14 STREET, ,MANHATTAN, , ,13,C, , , , ,CM,1,20
40963,2009,62,569,1222009,1825,A,O,P,1.0,ROBBERY,2,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,62,62,N,N,V,S,M,W,8171993,15,5,5,120,BK,BR,M, ,L, , ,STREET, , ,21 AVENUE,85 STREET, ,BROOKLYN, , ,62,E, , ,0985519,0159285,CM,1,85
260843,2009,43,4540,5222009,1800,1,I,H,1.0,MISD,1,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,808,808,N,N, , ,M,B,6101993,15,5,11,150,BK,BR,M, ,L, , ,SOUNDVIEW AV,615,ROSEDALE AVENUE,SEWARD AVENUE,RANDALL AVENUE, ,BRONX, , ,43,A, , ,1021385,0237016,CM,1,31
25917,2009,18,82,1152009,1005,1,I,T,3.0,P/L,3,V,Y,N,N, ,N, ,0,0,N,I,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,860,860,N,N,V,S,M,Q,8151975,33,5,7,150,BK,BR,T, ,L, , ,SUBWAY BTH N 49, , ,COLUMBUS CIRCLE,WEST 58 STREET, ,MANHATTAN, , ,18,H, , , , ,CM,1,68
478298,2009,94,1330,10152009,456,1,I,T,7.0,FELONY,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,875,875,N,N, , ,M,B,1131987,22,6,0,160,BK,BR,T, ,L, , ,SUBWAY TRAIN CAR, , ,METROPOLITAN AVENUE,LORIMER STREET, ,BROOKLYN, , ,94,D,4, ,0998285,0199434,CM,1,45
202116,2009,10,888,4172009,25,A,I,P,3.0,CPW,15,V,Y,Y,N, ,N, ,0,0,N, ,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,181,181,Y,N,V,S,M,Q,4271988,20,5,7,135,BR,BR,M, ,L, , ,CAR, , ,8 AVENUE,WEST 19 STREET, ,MANHATTAN, , ,10,A, , ,0984174,0209913,CM,1,20
318781,2009,67,6483,7022009,2130,1,O,P,1.0,FEL,10,P,Y,N,N, ,Y,19-176B,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,176,176,N,N, , ,M,B,1301983,25,5,10,190,BR,BR,M, ,L, , ,SIDEWALK, , ,EAST 94 STREET,CHURCH AVENUE, ,BROOKLYN, , ,67,I, , ,1003661,0179051,CM,1,85
569057,2009,72,3917,12182009,1100,A,O,P,5.0,FEL,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,72,72,N,N, , ,M,B,10051993,16,5,8,185,BK,BR,M, ,L, , , , , ,7 AVENUE,56 STREET, ,BROOKLYN, , ,72,H,3, ,0981639,0172112,CM,1,14
563417,2009,113,10671,12132009,10,A,O,P,2.0,CPW,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,178,178,N,Y, , ,M,B,7241988,21,6,0,200,BK,BR,M, ,L, , ,SIDEWALK,117-30,SUTPHIN BOULEVARD,119 AVENUE,FOCH BOULEVARD, ,QUEENS, , ,113,G, , ,1041937,0187158,CM,1,20
333412,2009,73,21535,7132009,1045,A,O,P,1.0,AUTO STRIPPING,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,73,73,Y,N, , ,M,B,1151971,37,5,9,180,BR,BR,M, ,L, , , ,2402,DEAN STREET,SACKMAN STREET,STONE AVENUE, ,BROOKLYN, , ,73,E,5, ,1009864,0185051,CM,1,10
222507,2009,23,4967,4292009,1727,1,O,H,3.0,MISD,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,805,805,Y,N,V,S,M,Q,5191983,25,5,6,160,BK,BR,M, ,L, , ,STREET,126,EAST 104 STREET,LEXINGTON AVENUE,PARK AVENUE, ,MANHATTAN, , ,23,B, ,26,0998643,0227560,CM,1,28
205848,2009,43,3365,4192009,320,1,I,H,1.0,MISD,4,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,808,808,N,N, , ,M,Q,10261991,17,5,7,170,BK,BR,M, ,L, , ,1ST FLOOR LOBBY,1057,BOYNTON AVENUE,WATSON AVENUE,BRUCKNER BOULEVARD, ,BRONX, , ,43,E, , ,1018172,0239930,CM,1,31
294130,2009,23,6246,6152009,1500,1,I,H,2.0,CRIMINAL,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,805,805,N,N, , ,M,B,12311900,48,4,9,150,BK,BK,M, ,L, , ,350 EAST 112 STREET,250,EAST 112 STREET,2 AVENUE,3 AVENUE, ,MANHATTAN, , ,23,H, ,18,1000658,0228894,CM,1,31
144157,2009,33,1521,3152009,1348,A,O,P,2.0,FEL,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,174,174,N,N, , ,M,Q,11211982,26,5,7,180,BK,BR,M, ,L, , ,SIDEWALK,538,WEST 158 STREET,BROADWAY,AMSTERDAM AVENUE, ,MANHATTAN, , ,33,A,4, ,1000083,0243125,CM,1,14
452868,2009,110,9015,9302009,48,A,I,P,1.0,CRIMINAL TRESPASS,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,110,110,Y,N, , ,M,B,12211989,19,5,9,200,BK,BR,M, ,L, , ,BUILDING,96-04,57 AVENUE,97 STREET,JUNCTION BOULEVARD, ,QUEENS, , ,110,I, ,26,1021720,0207788,CM,1,31
74795,2009,76,607,2082009,2209,A,O,P,1.0,MISD,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,76,76,N,N, , ,M,W,7311979,29,5,9,170,BR,BL,T, ,L, , ,PARK, , ,VERONA STREET,RICHARDS STREET, ,BROOKLYN, , ,76,D,8, ,0981947,0186644,CM,1,59
38944,2009,77,780,1212009,2035,A,O,P,1.0,CPW,1,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,187,187,Y,N,V,S,M,B,3291988,20,5,7,150,BK,BR,T, ,L, , ,STREET, , ,NOSTRAND AVENUE,SAINT JOHNS PLACE, ,BROOKLYN, , ,77,G,12, ,0998027,0183976,CM,1,20
206645,2009,113,3790,4192009,2234,A,O,P,2.0,FELONY,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,178,178,Y,Y, , ,M,B,9271981,27,5,9,145,BK,BR,M, ,L, , ,STREET, , ,SUTPHIN BOULEVARD,116 AVENUE, ,QUEENS, , ,113,G, , ,1041753,0188040,CM,1,20
423207,2009,60,6507,9102009,2210,1,O,H,2.0,MIS,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,801,801,Y,N, , ,M,B,11031987,22,5,10,150,BK,BR,T, ,L, , , ,2331,WEST 11 STREET,AVENUE X,AVENUE V, ,BROOKLYN, , ,60,I, , ,0989464,0154489,CM,1,20
180304,2009,120,6978,4042009,340,A,O,P,1.0,CPW,10,P,Y,N,Y,CPW,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,120,120,Y,N,V,S,M,W,7311988,20,5,9,175,BR,BR,M, ,L, , ,STREET, , ,FOREST AVENUE,CLOVE ROAD, ,STATEN ISLAND, , ,120,K, , ,0950591,0168032,CM,1,20
310271,2009,40,8244,6262009,1835,1,I,T,20.0,GRAND LARCENY,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,865,865,N,N, , ,M,B,10111963,45,5,7,165,BK,BR,M, ,L, , ,STREET STAIRS, , ,3 AVENUE,EAST 149 STREET, ,BRONX, , ,40,F,1, ,1007034,0236608,CM,1,45
577561,2009,32,11725,12282009,2355,1,I,H,2.0,CT,1,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,825,825,N,N, , ,M,B,9081958,51,5,11,190,BK,BR,M, ,L, , ,LOBBY,2680,8 AVENUE,WEST 143 STREET,WEST 142 STREET, ,MANHATTAN, , ,32,K,9, ,1000003,0238477,CM,1,31
232248,2009,9,2046,5052009,1325,1,O,P,2.0,FEL,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,9,9,N,N,V,S,M,B,6101980,29,5,10,170,BK,BR,M, ,L, , ,STREET, , ,AVENUE B,EAST 12 STREET, ,MANHATTAN, , ,9,B,6, ,0990071,0204546,CM,1,14
350514,2009,71,3664,7252009,50,A,O,P,1.0,CPW,5,P,Y,N,N, ,Y,240.35,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,71,71,Y,N, , ,M,B,3121988,21,5,10,170,BK,BR,M, ,L, , ,STREET, , ,SCHENECTADY AVENUE,MAPLE STREET, ,BROOKLYN, , ,71,I,9, ,1002452,0180418,CM,1,20
276257,2009,81,3936,6022009,1326,1,O,P,3.0,CRIMINAL TREPASS,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,81,81,N,N, , ,M,B,3111975,34,5,9,150,BK,BR,M, ,L, , , ,721,WILLOUGHBY AVENUE,LEWIS AVENUE,MARCUS GARVEY BOULEVARD, ,BROOKLYN, , ,81,A,1, ,1000950,0192476,CM,1,31
187233,2009,88,2229,4082009,1500,A,O,P,2.0,FEL,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,88,88,N,N, , ,M,I,1011955,54,5,9,160,BR,BR,T, ,L, , ,STREET, , ,FULTON STREET,ROCKWELL PLACE, ,BROOKLYN, , ,88,H, , ,0989995,0190027,CM,1,20
98113,2009,108,985,2192009,2315,1,O,P,2.0,GLA,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,108,108,N,N,V,S,M,A,10071987,21,5,1,130,BK,BR,M, ,L, , ,STREET, , ,QUEENS BOULEVARD,39 STREET, ,QUEENS, , ,108,D, , ,1004713,0210355,CM,1,46
243341,2009,79,7105,5112009,2130,1,I,H,1.0,CRIM-TRES,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,824,824,N,N, , ,M,B,8171979,30,5,7,175,BK,BR,M, ,L, , ,LOBBY,760,PARK AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,F,17, ,0999389,0193600,CM,1,31
217962,2009,52,4560,4262009,1730,A,O,P,1.0,ROBBERY,1,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,52,52,N,N, ,S,M,Q,1261991,18,5,10,155,BK,BR,M, ,L, , ,SIDEWALK,409,EAST 204 STREET,BRONX BOTANICAL GARDENS,WEBSTER AVENUE, ,BRONX, , ,52,M, , ,1018377,0256593,CM,1,85
391181,2009,40,9821,8212009,1005,1,O,P,2.0,CPW,6,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,40,N,N, , ,M,P,1101986,23,5,11,210,BR,BR,M, ,L, , ,STREET,328,BEEKMAN AVENUE,SAINT MARYS STREET,EAST 141 STREET, ,BRONX, , ,40,C,15, ,1008030,0233796,CM,1,20
514652,2009,40,13924,11072009,2310,1,O,P,1.0,THEFT OF SERVICES,9,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,40,40,N,N, , ,M,W,11231966,53,5,1,140,BR,BR,M, ,L, , ,STREET,257,ALEXANDER AVENUE,EAST 139 STREET,EAST 138 STREET, ,BRONX, , ,40,I,9, ,1005028,0234516,CM,1,96
181728,2009,61,1548,4042009,2300,A,O,P,2.0,ROBBERY,10,V,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,61,61,N,N,V,S,M,W,12221989,19,5,10,160,BR,BR,M, ,L, , ,STREET, , ,AVENUE Z,OCEAN AVENUE, ,BROOKLYN, , ,61,B,15, ,0998319,0153692,CM,1,85
349920,2009,32,7278,7242009,2133,A,O,P,3.0,FELONY,3,P,Y,N,N, ,Y,OPEN CONTAINER,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,174,32,Y,N, , ,M,B,6281981,28,5,9,165,BK,BR,T, ,L, , ,SIDEWALK, , ,LENOX AVENUE,WEST 128 STREET, ,MANHATTAN, , ,32,A,2, ,0999729,0234275,CM,1,20
394023,2009,43,6728,8222009,2255,1,I,H,1.0,MISD,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,808,808,N,N, , ,M,P,3151975,34,6,2,190,BK,BR,M, ,L, , ,10TH FLOOR,2125,RANDALL AVENUE,CASTLE HILL AVENUE,OLMSTEAD AVENUE, ,BRONX, , ,43,B, , ,1025740,0237607,CM,1,31
385042,2009,120,12822,8172009,1000,1,I,H,1.0,CRIM TRES,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,120,120,N,N, , ,M,B,2051988,21,6,2,175,BK,BR,T, ,L, , ,HALLWAY,29,WARREN STREET,HILL STREET,GORDON STREET, ,STATEN ISLAND, , ,120,C, , ,0961316,0165953,CM,1,31
254581,2009,66,1483,5182009,2356,A,O,P,1.0,FELONY,5,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,66,66,N,N, , ,F,A,12041968,40,5,5,140,BR,BR,T, ,L, , ,STREET,1649,41 STREET,DAHILL ROAD,16 AVENUE, ,BROOKLYN, , ,66,F, , ,0989833,0170606,CM,1,46
49251,2009,111,493,1262009,1440,A,O,P,5.0,BURGLARY,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,184,184,Y,N,V,S,M,Q,1081989,19,5,10,180,BR,BR,M, ,L, , ,AUTO,56-22,CLEARVIEW EXPRESSWAY,58 AVENUE,56 AVENUE, ,QUEENS, , ,111,E, , ,1046916,0211828,CM,1,14
183090,2009,30,2170,4052009,2140,1,O,P,5.0,CSCS,5,P,Y,N,N, ,Y,OPEN CONTAINER,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,174,174,N,N, , ,M,P,9081990,18,5,9,165,BK,BR,M, ,L, , ,SIDEWALK,3609,BROADWAY,WEST 149 STREET,WEST 148 STREET, ,MANHATTAN, , ,30,E, ,24,0998405,0241178,CM,1,28
165561,2009,88,1620,3272009,1215,A,O,P,1.0,ROBBERY,4,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,88,88,Y,N,V,S,M,W,6111990,18,5,9,170,BK,BR,M, ,L, , ,SIDEWALK, , ,CLINTON AVENUE,FULTON STREET, ,BROOKLYN, , ,88,A, , ,0993433,0188289,CM,1,85
550696,2009,75,29737,12032009,1410,A,O,P,5.0,MISD,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,75,75,N,N, , ,M,B,7061983,26,6,0,200,BR,BR,M, ,L, , ,SIDEWALK, , ,VAN SICLEN AVENUE,LINDEN BOULEVARD, ,BROOKLYN, , ,75,J, , ,1015938,0179992,CM,1,20
486204,2009,46,7723,10202009,2145,A,O,P,1.0,CPW,5,V,Y,N,N, ,Y,10-125,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,173,46,N,Y, , ,M,Q,1281972,37,5,6,220,BK,BR,M, ,L, , , ,2193,GRAND CONCOURSE,EAST 182 STREET,EAST 181 STREET, ,BRONX, , ,46,G,4,17,1011543,0250903,CM,1,20
340478,2009,23,7481,7182009,105,A,O,P,5.0,MISD,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,174,174,N,N, , ,M,B,9181986,22,6,0,180,BK,BK,M, ,L, , ,SIDEWALK, , ,LEXINGTON AVENUE,EAST 107 STREET, ,MANHATTAN, , ,23,E, , ,0999262,0228164,CM,1,24
567371,2009,114,10615,12162009,2030,1,I,H,2.0,CRIMINAL TRESPASS,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,809,809,N,N, , ,M,Q,3011989,20,5,11,160,BK,DF,M, ,L, , , , ,21 STREET,DITMARS BOULEVARD,21 DRIVE, ,QUEENS, , ,114,H, , ,1007466,0223828,CM,1,31
345548,2009,103,6694,7222009,45,1,O,P,5.0,BURG (FEL),5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,103,103,Y,N, , ,M,Q,7041932,26,5,10,179,BK,BR,M, ,L, , ,STREET, , ,JAMAICA AVENUE,SUTPHIN BOULEVARD, ,QUEENS, , ,103,A,2, ,1037506,0195011,CM,1,14
