,year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypcm,linecm,detailcm
57857,2010,67,1286,2032010,955,1,O,P,2,FEL,5,P,Y,N,N, ,Y,375 12B2,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,67,67,N,N, , ,M,B,11071975,36,6,0,180,BR,BR,M, ,L, , ,STREET, , ,NOSTRAND AVENUE,CHURCH AVENUE, ,BROOKLYN, , ,67, , , ,998243,176387,CM,1,46
280421,2010,40,8136,6062010,45,1,O,P,1,CPW,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,40,40,N,N, , ,M,B,2241988,22,5,10,180,BK,BR,M, ,L, , ,ST, , ,CAULDWELL AVENUE,EAST 158 STREET, ,BRONX, , ,40,E,4, ,1009662,238080,CM,1,20
378895,2010,123,1620,8102010,2330,A,O,P,1,LARCENY,5,V,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,123,123,Y,N, ,S,M,W,12311900,16,5,10,150,BR,BR,M, ,L, , , , , ,WATERBURY AVENUE,SEGUINE AVENUE, ,STATEN IS, , ,123,C, , ,928381,130763,CM,1,68
447370,2010,18,2245,9252010,50,1,I,P,2,UNLAWFUL IMPRISONMENT,25,O,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,18,18,N,N, , ,M,W,12311900,33,5,8,160,BK,BR,T, ,L, , ,PARAMOUNT HOTEL,235,WEST 46 STREE,8 AVENUE,BROADWAY, ,MANHATTAN, , ,18,F, ,  68,988034,215848,CM,1,108
355996,2010,63,1926,7252010,253,A,O,P,1,FEL,1,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,63,63,N,N, , ,M,W,12311900,51,6,3,230,BR,BR,M, ,L, , ,RESODENTIAL, , ,EAST 37 STREET,KINGS HIGHWAY, ,BROOKLYN, , ,63,F, , ,1001151,165735,CM,1,46
598714,2010,73,21662,12292010,1743,1,I,T,3,ROBBERY,2,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,879,879,Y,N,V,S,M,B,3041989,21,5,9,159,BK,BR,T, ,L, , ,PLTF, , ,HAVENS PLACE,ATLANTIC AVENUE, ,BROOKLYN, , ,73,E,5, ,1010780,185610,CM,1,85
455587,2010,78,2491,9302010,1210,1,I,T,1,ROBBERY,3,P,Y,N,N, ,Y,UNSAFE R,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,879,879,Y,N,V,S,M,Q,1121982,28,5,7,180,BK,BR,M, ,L, , ,S/B Q TRAIN, , ,FLATBUSH AVENUE,7 AVENUE, ,BROOKLYN, , ,78,D,   6, ,991724,186291,CM,1,85
306212,2010,102,4881,6222010,1605,A,O,P,1,BURGLARY,1,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,102,102,Y,N,V,S,M,W,1301979,31,5,7,150,BR,BR,M, ,L, , ,STREET, , ,JAMAICA AVENUE,90 STREET, ,QUEENS, , ,102,D, , ,1024549,191727,CM,1, 14
108298,2010,110,3448,3052010,420,A,O,P,1,FELONY,10,P,Y,Y,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,170,170,Y,N, , ,M,Q,9301980,29,6,0,200,BK,BR,M, ,L, , ,STREET, , ,ROOSEVELT AVENUE,111 STREET, ,QUEENS, , ,110,J, , ,1024193,213129,CM,1,85
281767,2010,19,1649,6072010,1206,1,O,H,1,MISD,1,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,19,19,N,Y, , ,M,B,3181990,20,6,0,180,BK,BR,M, ,L, , ,PARK PLAYGROUND, , ,ROOSEVELT DRIVE,EAST 96 STREET, ,MANHATTAN, , ,19,M, , ,999752,224535,CM,1,20
529933,2010,25,10244,11112010,1132,1,I,T,3,PETIT LARCENY,2,V,Y,N,N, ,N, ,0,0,N,I,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,872,872,N,N, ,S,M,B,11091957,53,5,10,170,BA,BR,T, ,L, , , , , ,LEXINGTON AVENUE,EAST 125 STREET, ,MANHATTAN, , ,25,B, , ,1001575,232339,CM,1,68
448411,2010,69,5380,9252010,1915,1,O,P,1,BURGLARY,5,P,Y,N,Y,ROW,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,69,69,Y,N,V,S,M,B,5271956,54,5,6,150,BK,BR,T, ,L, , ,STREET, , ,SEAVIEW AVENUE,EAST 96 STREET, ,BROOKLYN, , ,69,F, , ,1014643,170018,CM,1,14
248109,2010,75,10429,5192010,2345,A,O,P,3,ROBBERY,1,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,75,75,Y,N,V,S,M,B,3021989,20,5,7,180,BK,BR,M, ,L, , ,STREET, , ,SHEPHERD AVENUE,FULTON STREET, ,BROOKLYN, , ,75,B, , ,1016979,187328,CM,1, 85
237239,2010,75,10167,5142010,145,A,O,P,10,GLA,2,P,Y,N,N, ,Y,375 40,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,75,75,N,N, , ,M,Z,1271963,48,5,9,170,BK,BR,M, ,L, , ,ST, , ,SCHENCK AVENUE,LIBERTY AVENUE, ,BROOKLYN, , ,75,G, , ,1014998,185397,CM,1,46
462745,2010,47,7660,10052010,824,1,I,T,18,G.LARCENY,4,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,865,865,N,N, ,S,M,I,12311900,18,5,7,145,BK,BR,M, ,L, , ,MEZZ, , ,LIGHT STREET,DYRE AVENUE, ,BRONX, , ,47,G, , ,1030898,262777,CM,1,45
557691,2010,46,10739,11272010,2137,A,O,P,1,CPW,4,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,163,46,Y,N, , ,M,Q,9131964,46,6,0,210,BK,BR,M, ,L, , ,ST, , ,GRAND CONCOURSE,EAST 183 STREET, ,BRONX, , ,46,C,1, ,1011927,251675,CM,1,20
499698,2010,7,2489,10252010,240,A,O,P,5,MAKING GRAFFITI,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,7,7,N,N,V,S,M,W,2111992,18,5,11,170,BR,BR,M, ,L, , ,STREET, , ,NORFOLK STREET,BROOME STREET, ,MANHATTAN, , ,7,B,3, ,987610,200648,CM,1,59
377440,2010,103,10829,8092010,2218,1,O,P,1,MIS,6,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,102,103,Y,N, , ,M,B,4051988,22,5,10,170,BK,BR,M, ,L, , ,COM/RES, , ,107 AVENUE,BREWER BOULEVARD, ,QUEENS, , ,103,H,  13, ,1041814,193700,CM,1,20
415570,2010,5,1638,9032010,2230,1,O,P,15,GRAND LARCENY,10,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,5,5,N,N, , ,M,A,12311900,19,5,6,130,BK,BR,T, ,L, , ,SDR PARK, , ,CHRYSTIE STREET,CANAL STREET, ,MANHATTAN, , ,5,C, , ,985664,200075,CM,1,45
557398,2010,83,8341,11272010,2010,A,O,P,1,FEL,4,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,83,88,N,N, , ,M,B,3271970,40,5,9,160,BK,BR,T, ,L, , ,TRAIN, , ,BROADWAY,LINDEN STREET, ,BROOKLYN, , ,83,D, , ,1005657,190644,CM,1,85
475018,2010,114,9428,10112010,1640,A,O,P,2,BURG,3,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,114,114,Y,N, , ,M,Q,9051990,20,5,8,160,BR,BR,M, ,L, , ,APT. BLDG.,35-09,31 AVENUE,36 STREET,35 STREET, ,QUEENS, , ,114,F, , ,1006394,217170,CM,1,14
349696,2010,100,2197,7202010,2030,A,O,P,1,CPW,3,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,100,100,Y,N,V,S,M,B,7271981,28,5,6,180,BK,BR,M, ,L, , , , , ,BEACH CHANNEL DRIVE,BEACH 88 STREET, ,QUEENS, , ,100,B,   4, ,1035884,154323,CM,1,20
583811,2010,81,11267,12152010,1520,1,O,P,1,MISD,3,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,81,81,N,N,V,S,M,B,12311900,22,5,11,170,BK,BR,M, ,L, , ,STREET, , ,STUYVESANT AVENUE,GATES AVENUE, ,BROOKLYN, , ,81,D,4, ,1002803,190025,CM,1,28
183819,2010,81,3842,4192010,117,1,O,P,1,GRAND LARCENY,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,81,81,N,N, , ,M,B,7291988,21,5,9,170,BK,BR,M, ,L, , , , , ,LAFAYETTE AVENUE,REID AVENUE, ,BROOKLYN, , ,81,C,3, ,1003410,191481,CM,1,45
204456,2010,75,8870,4282010,2255,A,O,P,3,FELONY,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,75,75,N,N, , ,F,B,6061992,17,5,6,140,BK,BR,T, ,L, , ,STREET, , ,PINE STREET,PITKIN AVENUE, ,BROOKLYN, , ,75,I, , ,1020034,185419,CM,1,85
506280,2010,46,9580,10282010,2345,A,O,P,1,CPW,5,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,163,46,Y,N, , ,M,B,11261989,20,5,10,160,BK,BR,M, ,L, , ,STREET, , ,EAST 183 STREET,MORRIS AVENUE, ,BRONX, , ,46,H,4, ,1011383,251919,CM,1,20
378873,2010,103,10816,8102010,2315,1,O,P,1,FEL,5,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,102,105,N,N, , ,M,B,10181981,28,5,11,185,BK,BR,M, ,L, , ,STREET, , ,109 AVENUE,MERRICK BOULEVARD, ,QUEENS, , ,103,H,  13, ,1044016,193428,CM,1,85
147303,2010,114,2981,3302010,2110,1,O,P,1,BURGLARY,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,104,169,N,N, , ,M,B,8181989,21,5,8,288,BK,BR,M, ,L, , , , ,41 AVENUE,21 STREET,12 STREET, ,QUEENS, , ,114,M, , ,999760,214279,CM,1,14
593811,2010,75,27657,12222010,1626,1,O,H,1,ROBBERY,2,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,802,802,Y,N, , ,M,B,12311900,15,5,9,150,BK,BR,M, ,L, , ,R/O,385,FOUNTAIN AVEN,LINDEN BOULEVARD,SUTTER AVENUE, ,BROOKLYN, , ,75,I, , ,1019219,183357,CM,1,85
397651,2010,60,6116,8232010,245,A,O,P,15,FEL,20,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,60,60,N,N, , ,M,W,12311900,18,5,11,180,BK,BL,M, ,L, , ,STREET,2951,WEST 8 STREET,SURF AVENUE,SHEEPSHEAD BAY ROAD, ,BROOKLYN, , ,60,D, , ,990784,149362,CM,1,20
185340,2010,60,2500,4202010,220,1,O,H,1,CPW FEL  PSA#1465,20,P,Y,N,N, ,Y,10-125 2,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,801,801,Y,N, , ,M,B,9011985,24,5,5,150,BK,BK,T, ,L, , ,NYCHA,2292,WEST 8 STREET,AVENUE X,86 STREET, ,BROOKLYN, , ,60,I, , ,990250,154870,CM,1,20
243726,2010,61,2252,5172010,1510,A,O,P,1,CPW,5,V,Y,N,N, ,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,61,61,N,Y, ,S,M,Q,2201964,46,5,9,190,BK,BR,M, ,L, , ,COMM, , ,KINGS HIGHWAY,EAST 15 STREET, ,BROOKLYN, , ,61,K,2, ,995834,161062,CM,1, 20
559781,2010,105,8847,11292010,1335,A,O,P,1,FEL,3,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,105,105,N,N, , ,M,Q,12311977,32,5,11,170,BK,BR,M, ,L, , ,OUTSIDE OF A HOUSE (SI, , ,208 STREET,94 AVENUE, ,QUEENS, , ,105,J,23, ,1052720,200028,CM,1,14
219708,2010,71,3367,5052010,2336,A,O,P,2,CPW,5,R,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,71,71,Y,N, , ,M,B,12311900,23,6,0,190,BK,BR,T, ,L, , , , , ,MAPLE STREET,ROGERS AVENUE, ,BROOKLYN, , ,71,E,6, ,997140,179972,CM,1,20
549985,2010,70,9902,11222010,2019,A,O,P,3,FELONY/ROBBERY,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,164,164,N,N, , ,M,Q,7071975,35,5,11,140,BK,BR,M, ,L, , ,BLDG,91,EAST 18 STREE,TENNIS COURT,CHURCH AVENUE, ,BROOKLYN, , ,70,I,22, ,994522,175735,CM,1,85
397432,2010,25,8017,8232010,1,1,O,P,1,FEL,5,P,Y,N,N, ,Y,10-125 2,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,174,174,Y,N, , ,M,B,11261959,51,5,8,170,BK,BR,M, ,L, , , , , ,PARK AVENUE,EAST 124 STREET, ,MANHATTAN, , ,25,B, , ,1000991,232341,CM,1,24
281038,2010,23,7727,6062010,1510,1,I,H,1,MISD,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,805,805,N,N, , ,M,B,8271990,19,5,11,180,BK,BR,M, ,L, , ,19TH FLOOR,1385,5 AVENUE,EAST 115 STREET,EAST 112 STREET, ,MANHATTAN, , ,23,I, , ,998819,230521,CM,1,31
251291,2010,70,4500,5212010,1320,A,I,P,1,CRIMINAL TRESPASS,45,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,70,70,N,N, , ,F,Q,7301995,14,5,5,135,BK,BR,T, ,L, , ,APARTMENT,61,EAST 19 STREE,ALBEMARLE ROAD,TENNIS COURT, ,BROOKLYN, , ,70,I,22, ,994839,175388,CM,1, 31
262291,2010,42,4251,5272010,250,1,I,H,1,CRIM TRES,2,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,807,807,N,N, , ,M,B,1081959,51,6,0,178,BR,BR,M, ,L, , ,LOBBY,905,TINTON AVENUE,EAST 163 STREET,EAST 161 STREET, ,BRONX, , ,42,H, , ,1010961,238721,CM,1, 31
15422,2010,61,135,1112010,1210,A,O,P,15,ROBBERY,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,61,61,Y,N,V,S,M,B,1071993,17,5,7,160,BK,BR,T, ,L, , ,STREET, , ,AVENUE W,EAST 28 STREET, ,BROOKLYN, , ,61,E,7, ,1000091,156314,CM,1,85
403854,2010,72,3054,8272010,1004,A,O,P,1,FELONY,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,72,72,N,N,V,S,M,Q,1141961,49,5,6,140,BK,BR,T, ,L, , ,SIDEWALK, , ,6 AVENUE,52 STREET, ,BROOKLYN, , ,72,F,   7, ,981674,173414,CM,1,85
86921,2010,103,2919,2202010,1300,1,O,P,3,FEL,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,178,103,N,N, , ,M,B,12311900,51,6,2,180,BK,BR,M, ,L, , ,STREET, , ,89 AVENUE,165 STREET, ,QUEENS, , ,103,B,3, ,1040721,197185,CM,1,46
178236,2010,28,1973,4162010,1605,1,O,H,3,MISD,7,P,Y,N,Y,"220.03,",N, ,0,0,Y, ,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,805,805,Y,N, , ,M,B,3021958,52,6,0,170,BK,BR,M, ,L, , ,SIDEWALK,70,LENOX AVENUE,WEST 115 STREET,WEST 112 STREET, ,MANHATTAN, , ,28,A, , ,997851,230879,CM,1, 24
184661,2010,70,3148,4192010,1835,A,O,P,1,MIS/CPW,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,70,70,Y,N, , ,M,B,4281988,21,6,1,170,BK,BR,T, ,L, , ,SIDEWALK, , ,EAST 21 STREET,REGENT PLACE, ,BROOKLYN, , ,70,I,20, ,995572,174681,CM,1,20
323826,2010,40,10045,7032010,410,1,O,P,1,ROBBERY,8,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,40,40,N,N, , ,M,B,2041959,51,6,0,160,SP,BR,M, ,L, , ,PUBLIC SIDEWALK,556,MORRIS AVENUE,EAST 150 STREET,EAST 149 STREET, ,BRONX, , ,40,G,   5, ,1005668,237183,CM,1,85
158253,2010,60,2217,4062010,1635,A,O,P,1,M,4,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,139,139,Y,N, , ,M,W,5101954,55,5,8,170,BR,GR,M, ,L, , ,STREET, , ,SURF AVENUE,WEST 5 STREET, ,BROOKLYN, , ,60,D, , ,991625,148692,CM,1,27
388408,2010,18,2026,8172010,1540,1,O,P,5,FRAUDULENT ACCOSTING,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,18,18,N,N,V,S,M,B,12311900,27,5,11,210,BK,BR,M, ,L, , ,SIDEWALK, , ,7 AVENUE,WEST 48 STREET, ,MANHATTAN, , ,18,D, , ,988634,216108,CM,1,41
129877,2010,79,3418,3182010,2315,1,O,H,1,CPW (FEL),2,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,803,803,N,N, , ,M,B,10191984,25,5,9,175,BK,BR,M, ,L, , ,SIDEWALK,99,TOMPKINS AVEN,MYRTLE AVENUE,STOCKTON STREET, ,BROOKLYN, , ,79,F,17, ,999104,192913,CM,1,20
